ID,Name,CodeString,MasterID
7102,MF_CompareTestSets_y_ss_2_uniform_25_01_1_ac1s_mean,MF_CompareTestSets_y_ss_2_uniform_25_01_1.ac1s_mean,1022
7103,MF_CompareTestSets_y_ss_2_uniform_25_01_1_ac1s_median,MF_CompareTestSets_y_ss_2_uniform_25_01_1.ac1s_median,1022
7104,MF_CompareTestSets_y_ss_2_uniform_25_01_1_ac1s_std,MF_CompareTestSets_y_ss_2_uniform_25_01_1.ac1s_std,1022
7105,MF_CompareTestSets_y_ss_2_uniform_25_01_1_ac1s_iqr,MF_CompareTestSets_y_ss_2_uniform_25_01_1.ac1s_iqr,1022
7106,MF_CompareTestSets_y_ss_2_uniform_25_01_1_meandiffs_mean,MF_CompareTestSets_y_ss_2_uniform_25_01_1.meandiffs_mean,1022
7107,MF_CompareTestSets_y_ss_2_uniform_25_01_1_meandiffs_median,MF_CompareTestSets_y_ss_2_uniform_25_01_1.meandiffs_median,1022
7108,MF_CompareTestSets_y_ss_2_uniform_25_01_1_meandiffs_std,MF_CompareTestSets_y_ss_2_uniform_25_01_1.meandiffs_std,1022
7109,MF_CompareTestSets_y_ss_2_uniform_25_01_1_meandiffs_iqr,MF_CompareTestSets_y_ss_2_uniform_25_01_1.meandiffs_iqr,1022
7110,MF_CompareTestSets_y_ss_2_uniform_25_01_1_stdrats_mean,MF_CompareTestSets_y_ss_2_uniform_25_01_1.stdrats_mean,1022
7111,MF_CompareTestSets_y_ss_2_uniform_25_01_1_stdrats_median,MF_CompareTestSets_y_ss_2_uniform_25_01_1.stdrats_median,1022
7112,MF_CompareTestSets_y_ss_2_uniform_25_01_1_stdrats_std,MF_CompareTestSets_y_ss_2_uniform_25_01_1.stdrats_std,1022
7113,MF_CompareTestSets_y_ss_2_uniform_25_01_1_stdrats_iqr,MF_CompareTestSets_y_ss_2_uniform_25_01_1.stdrats_iqr,1022
7114,MF_StateSpaceCompOrder_8_minaic,MF_StateSpaceCompOrder_8.minaic,1023
7115,MF_StateSpaceCompOrder_8_aicopt,MF_StateSpaceCompOrder_8.aicopt,1023
7116,MF_StateSpaceCompOrder_8_minlossfn,MF_StateSpaceCompOrder_8.minlossfn,1023
7117,MF_StateSpaceCompOrder_8_lossfnopt,MF_StateSpaceCompOrder_8.lossfnopt,1023
7118,MF_StateSpaceCompOrder_8_meandiffaic,MF_StateSpaceCompOrder_8.meandiffaic,1023
7119,MF_StateSpaceCompOrder_8_maxdiffaic,MF_StateSpaceCompOrder_8.maxdiffaic,1023
7120,MF_StateSpaceCompOrder_8_mindiffaic,MF_StateSpaceCompOrder_8.mindiffaic,1023
7121,MF_StateSpaceCompOrder_8_ndownaic,MF_StateSpaceCompOrder_8.ndownaic,1023
7122,MF_StateSpace_n4sid_1_05_1_A_1,MF_StateSpace_n4sid_1_05_1.A_1,1024
7123,MF_StateSpace_n4sid_1_05_1_k_1,MF_StateSpace_n4sid_1_05_1.k_1,1024
7124,MF_StateSpace_n4sid_1_05_1_c_1,MF_StateSpace_n4sid_1_05_1.c_1,1024
7125,MF_StateSpace_n4sid_1_05_1_x0mod,MF_StateSpace_n4sid_1_05_1.x0mod,1024
7126,MF_StateSpace_n4sid_1_05_1_m_fpe,MF_StateSpace_n4sid_1_05_1.m_fpe,1024
7127,MF_StateSpace_n4sid_1_05_1_m_aic,MF_StateSpace_n4sid_1_05_1.m_aic,1024
7128,MF_StateSpace_n4sid_1_05_1_meane,MF_StateSpace_n4sid_1_05_1.meane,1024
7129,MF_StateSpace_n4sid_1_05_1_meanabs,MF_StateSpace_n4sid_1_05_1.meanabs,1024
7130,MF_StateSpace_n4sid_1_05_1_stde,MF_StateSpace_n4sid_1_05_1.stde,1024
7131,MF_StateSpace_n4sid_1_05_1_mms,MF_StateSpace_n4sid_1_05_1.mms,1024
7132,MF_StateSpace_n4sid_1_05_1_maxonmean,MF_StateSpace_n4sid_1_05_1.maxonmean,1024
7133,MF_StateSpace_n4sid_1_05_1_p1_5,MF_StateSpace_n4sid_1_05_1.p1_5,1024
7134,MF_StateSpace_n4sid_1_05_1_p2_5,MF_StateSpace_n4sid_1_05_1.p2_5,1024
7135,MF_StateSpace_n4sid_1_05_1_p3_5,MF_StateSpace_n4sid_1_05_1.p3_5,1024
7136,MF_StateSpace_n4sid_1_05_1_p4_5,MF_StateSpace_n4sid_1_05_1.p4_5,1024
7137,MF_StateSpace_n4sid_1_05_1_p5_5,MF_StateSpace_n4sid_1_05_1.p5_5,1024
7138,MF_StateSpace_n4sid_1_05_1_ac1,MF_StateSpace_n4sid_1_05_1.ac1,1024
7139,MF_StateSpace_n4sid_1_05_1_ac2,MF_StateSpace_n4sid_1_05_1.ac2,1024
7140,MF_StateSpace_n4sid_1_05_1_ac3,MF_StateSpace_n4sid_1_05_1.ac3,1024
7141,MF_StateSpace_n4sid_1_05_1_ac1n,MF_StateSpace_n4sid_1_05_1.ac1n,1024
7142,MF_StateSpace_n4sid_1_05_1_ac2n,MF_StateSpace_n4sid_1_05_1.ac2n,1024
7143,MF_StateSpace_n4sid_1_05_1_ac3n,MF_StateSpace_n4sid_1_05_1.ac3n,1024
7144,MF_StateSpace_n4sid_1_05_1_acmnd0,MF_StateSpace_n4sid_1_05_1.acmnd0,1024
7145,MF_StateSpace_n4sid_1_05_1_acsnd0,MF_StateSpace_n4sid_1_05_1.acsnd0,1024
7146,MF_StateSpace_n4sid_1_05_1_propbth,MF_StateSpace_n4sid_1_05_1.propbth,1024
7147,MF_StateSpace_n4sid_1_05_1_ftbth,MF_StateSpace_n4sid_1_05_1.ftbth,1024
7148,MF_StateSpace_n4sid_1_05_1_dwts,MF_StateSpace_n4sid_1_05_1.dwts,1024
7149,MF_StateSpace_n4sid_1_05_1_popt,MF_StateSpace_n4sid_1_05_1.popt,1024
7150,MF_StateSpace_n4sid_1_05_1_minfpe,MF_StateSpace_n4sid_1_05_1.minfpe,1024
7151,MF_StateSpace_n4sid_1_05_1_sbc1,MF_StateSpace_n4sid_1_05_1.sbc1,1024
7152,MF_StateSpace_n4sid_1_05_1_normksstat,MF_StateSpace_n4sid_1_05_1.normksstat,1024
7153,MF_StateSpace_n4sid_1_05_1_normp,MF_StateSpace_n4sid_1_05_1.normp,1024
7154,MF_StateSpace_n4sid_1_05_1_ac1diff,MF_StateSpace_n4sid_1_05_1.ac1diff,1024
7155,MF_StateSpace_n4sid_2_05_1_A_1,MF_StateSpace_n4sid_2_05_1.A_1,1025
7156,MF_StateSpace_n4sid_2_05_1_A_2,MF_StateSpace_n4sid_2_05_1.A_2,1025
7157,MF_StateSpace_n4sid_2_05_1_A_3,MF_StateSpace_n4sid_2_05_1.A_3,1025
7158,MF_StateSpace_n4sid_2_05_1_A_4,MF_StateSpace_n4sid_2_05_1.A_4,1025
7159,MF_StateSpace_n4sid_2_05_1_k_1,MF_StateSpace_n4sid_2_05_1.k_1,1025
7160,MF_StateSpace_n4sid_2_05_1_k_2,MF_StateSpace_n4sid_2_05_1.k_2,1025
7161,MF_StateSpace_n4sid_2_05_1_c_1,MF_StateSpace_n4sid_2_05_1.c_1,1025
7162,MF_StateSpace_n4sid_2_05_1_c_2,MF_StateSpace_n4sid_2_05_1.c_2,1025
7163,MF_StateSpace_n4sid_2_05_1_x0mod,MF_StateSpace_n4sid_2_05_1.x0mod,1025
7164,MF_StateSpace_n4sid_2_05_1_m_fpe,MF_StateSpace_n4sid_2_05_1.m_fpe,1025
7165,MF_StateSpace_n4sid_2_05_1_m_aic,MF_StateSpace_n4sid_2_05_1.m_aic,1025
7166,MF_StateSpace_n4sid_2_05_1_meane,MF_StateSpace_n4sid_2_05_1.meane,1025
7167,MF_StateSpace_n4sid_2_05_1_meanabs,MF_StateSpace_n4sid_2_05_1.meanabs,1025
7168,MF_StateSpace_n4sid_2_05_1_stde,MF_StateSpace_n4sid_2_05_1.stde,1025
7169,MF_StateSpace_n4sid_2_05_1_mms,MF_StateSpace_n4sid_2_05_1.mms,1025
7170,MF_StateSpace_n4sid_2_05_1_maxonmean,MF_StateSpace_n4sid_2_05_1.maxonmean,1025
7171,MF_StateSpace_n4sid_2_05_1_p1_5,MF_StateSpace_n4sid_2_05_1.p1_5,1025
7172,MF_StateSpace_n4sid_2_05_1_p2_5,MF_StateSpace_n4sid_2_05_1.p2_5,1025
7173,MF_StateSpace_n4sid_2_05_1_p3_5,MF_StateSpace_n4sid_2_05_1.p3_5,1025
7174,MF_StateSpace_n4sid_2_05_1_p4_5,MF_StateSpace_n4sid_2_05_1.p4_5,1025
7175,MF_StateSpace_n4sid_2_05_1_p5_5,MF_StateSpace_n4sid_2_05_1.p5_5,1025
7176,MF_StateSpace_n4sid_2_05_1_ac1,MF_StateSpace_n4sid_2_05_1.ac1,1025
7177,MF_StateSpace_n4sid_2_05_1_ac2,MF_StateSpace_n4sid_2_05_1.ac2,1025
7178,MF_StateSpace_n4sid_2_05_1_ac3,MF_StateSpace_n4sid_2_05_1.ac3,1025
7179,MF_StateSpace_n4sid_2_05_1_ac1n,MF_StateSpace_n4sid_2_05_1.ac1n,1025
7180,MF_StateSpace_n4sid_2_05_1_ac2n,MF_StateSpace_n4sid_2_05_1.ac2n,1025
7181,MF_StateSpace_n4sid_2_05_1_ac3n,MF_StateSpace_n4sid_2_05_1.ac3n,1025
7182,MF_StateSpace_n4sid_2_05_1_acmnd0,MF_StateSpace_n4sid_2_05_1.acmnd0,1025
7183,MF_StateSpace_n4sid_2_05_1_acsnd0,MF_StateSpace_n4sid_2_05_1.acsnd0,1025
7184,MF_StateSpace_n4sid_2_05_1_propbth,MF_StateSpace_n4sid_2_05_1.propbth,1025
7185,MF_StateSpace_n4sid_2_05_1_ftbth,MF_StateSpace_n4sid_2_05_1.ftbth,1025
7186,MF_StateSpace_n4sid_2_05_1_dwts,MF_StateSpace_n4sid_2_05_1.dwts,1025
7187,MF_StateSpace_n4sid_2_05_1_popt,MF_StateSpace_n4sid_2_05_1.popt,1025
7188,MF_StateSpace_n4sid_2_05_1_minfpe,MF_StateSpace_n4sid_2_05_1.minfpe,1025
7189,MF_StateSpace_n4sid_2_05_1_sbc1,MF_StateSpace_n4sid_2_05_1.sbc1,1025
7190,MF_StateSpace_n4sid_2_05_1_normksstat,MF_StateSpace_n4sid_2_05_1.normksstat,1025
7191,MF_StateSpace_n4sid_2_05_1_normp,MF_StateSpace_n4sid_2_05_1.normp,1025
7192,MF_StateSpace_n4sid_2_05_1_ac1diff,MF_StateSpace_n4sid_2_05_1.ac1diff,1025
7193,MF_StateSpace_n4sid_3_05_1_A_1,MF_StateSpace_n4sid_3_05_1.A_1,1026
7194,MF_StateSpace_n4sid_3_05_1_A_2,MF_StateSpace_n4sid_3_05_1.A_2,1026
7195,MF_StateSpace_n4sid_3_05_1_A_3,MF_StateSpace_n4sid_3_05_1.A_3,1026
7196,MF_StateSpace_n4sid_3_05_1_A_4,MF_StateSpace_n4sid_3_05_1.A_4,1026
7197,MF_StateSpace_n4sid_3_05_1_A_5,MF_StateSpace_n4sid_3_05_1.A_5,1026
7198,MF_StateSpace_n4sid_3_05_1_A_6,MF_StateSpace_n4sid_3_05_1.A_6,1026
7199,MF_StateSpace_n4sid_3_05_1_A_7,MF_StateSpace_n4sid_3_05_1.A_7,1026
7200,MF_StateSpace_n4sid_3_05_1_A_8,MF_StateSpace_n4sid_3_05_1.A_8,1026
7201,MF_StateSpace_n4sid_3_05_1_A_9,MF_StateSpace_n4sid_3_05_1.A_9,1026
7202,MF_StateSpace_n4sid_3_05_1_k_1,MF_StateSpace_n4sid_3_05_1.k_1,1026
7203,MF_StateSpace_n4sid_3_05_1_k_2,MF_StateSpace_n4sid_3_05_1.k_2,1026
7204,MF_StateSpace_n4sid_3_05_1_k_3,MF_StateSpace_n4sid_3_05_1.k_3,1026
7205,MF_StateSpace_n4sid_3_05_1_c_1,MF_StateSpace_n4sid_3_05_1.c_1,1026
7206,MF_StateSpace_n4sid_3_05_1_c_2,MF_StateSpace_n4sid_3_05_1.c_2,1026
7207,MF_StateSpace_n4sid_3_05_1_c_3,MF_StateSpace_n4sid_3_05_1.c_3,1026
7208,MF_StateSpace_n4sid_3_05_1_x0mod,MF_StateSpace_n4sid_3_05_1.x0mod,1026
7209,MF_StateSpace_n4sid_3_05_1_m_fpe,MF_StateSpace_n4sid_3_05_1.m_fpe,1026
7210,MF_StateSpace_n4sid_3_05_1_m_aic,MF_StateSpace_n4sid_3_05_1.m_aic,1026
7211,MF_StateSpace_n4sid_3_05_1_meane,MF_StateSpace_n4sid_3_05_1.meane,1026
7212,MF_StateSpace_n4sid_3_05_1_meanabs,MF_StateSpace_n4sid_3_05_1.meanabs,1026
7213,MF_StateSpace_n4sid_3_05_1_stde,MF_StateSpace_n4sid_3_05_1.stde,1026
7214,MF_StateSpace_n4sid_3_05_1_mms,MF_StateSpace_n4sid_3_05_1.mms,1026
7215,MF_StateSpace_n4sid_3_05_1_maxonmean,MF_StateSpace_n4sid_3_05_1.maxonmean,1026
7216,MF_StateSpace_n4sid_3_05_1_p1_5,MF_StateSpace_n4sid_3_05_1.p1_5,1026
7217,MF_StateSpace_n4sid_3_05_1_p2_5,MF_StateSpace_n4sid_3_05_1.p2_5,1026
7218,MF_StateSpace_n4sid_3_05_1_p3_5,MF_StateSpace_n4sid_3_05_1.p3_5,1026
7219,MF_StateSpace_n4sid_3_05_1_p4_5,MF_StateSpace_n4sid_3_05_1.p4_5,1026
7220,MF_StateSpace_n4sid_3_05_1_p5_5,MF_StateSpace_n4sid_3_05_1.p5_5,1026
7221,MF_StateSpace_n4sid_3_05_1_ac1,MF_StateSpace_n4sid_3_05_1.ac1,1026
7222,MF_StateSpace_n4sid_3_05_1_ac2,MF_StateSpace_n4sid_3_05_1.ac2,1026
7223,MF_StateSpace_n4sid_3_05_1_ac3,MF_StateSpace_n4sid_3_05_1.ac3,1026
7224,MF_StateSpace_n4sid_3_05_1_ac1n,MF_StateSpace_n4sid_3_05_1.ac1n,1026
7225,MF_StateSpace_n4sid_3_05_1_ac2n,MF_StateSpace_n4sid_3_05_1.ac2n,1026
7226,MF_StateSpace_n4sid_3_05_1_ac3n,MF_StateSpace_n4sid_3_05_1.ac3n,1026
7227,MF_StateSpace_n4sid_3_05_1_acmnd0,MF_StateSpace_n4sid_3_05_1.acmnd0,1026
7228,MF_StateSpace_n4sid_3_05_1_acsnd0,MF_StateSpace_n4sid_3_05_1.acsnd0,1026
7229,MF_StateSpace_n4sid_3_05_1_propbth,MF_StateSpace_n4sid_3_05_1.propbth,1026
7230,MF_StateSpace_n4sid_3_05_1_ftbth,MF_StateSpace_n4sid_3_05_1.ftbth,1026
7231,MF_StateSpace_n4sid_3_05_1_dwts,MF_StateSpace_n4sid_3_05_1.dwts,1026
7232,MF_StateSpace_n4sid_3_05_1_popt,MF_StateSpace_n4sid_3_05_1.popt,1026
7233,MF_StateSpace_n4sid_3_05_1_minfpe,MF_StateSpace_n4sid_3_05_1.minfpe,1026
7234,MF_StateSpace_n4sid_3_05_1_sbc1,MF_StateSpace_n4sid_3_05_1.sbc1,1026
7235,MF_StateSpace_n4sid_3_05_1_normksstat,MF_StateSpace_n4sid_3_05_1.normksstat,1026
7236,MF_StateSpace_n4sid_3_05_1_normp,MF_StateSpace_n4sid_3_05_1.normp,1026
7237,MF_StateSpace_n4sid_3_05_1_ac1diff,MF_StateSpace_n4sid_3_05_1.ac1diff,1026
7238,MF_CompareAR_1_10_all_maxv,MF_CompareAR_1_10_all.maxv,1027
7239,MF_CompareAR_1_10_all_minv,MF_CompareAR_1_10_all.minv,1027
7240,MF_CompareAR_1_10_all_meanv,MF_CompareAR_1_10_all.meanv,1027
7241,MF_CompareAR_1_10_all_medianv,MF_CompareAR_1_10_all.medianv,1027
7242,MF_CompareAR_1_10_all_firstonmin,MF_CompareAR_1_10_all.firstonmin,1027
7243,MF_CompareAR_1_10_all_maxonmed,MF_CompareAR_1_10_all.maxonmed,1027
7244,MF_CompareAR_1_10_all_meandiff,MF_CompareAR_1_10_all.meandiff,1027
7245,MF_CompareAR_1_10_all_stddiff,MF_CompareAR_1_10_all.stddiff,1027
7246,MF_CompareAR_1_10_all_maxdiff,MF_CompareAR_1_10_all.maxdiff,1027
7247,MF_CompareAR_1_10_all_meddiff,MF_CompareAR_1_10_all.meddiff,1027
7248,MF_CompareAR_1_10_all_minstdfromi,MF_CompareAR_1_10_all.minstdfromi,1027
7249,MF_CompareAR_1_10_all_where01max,MF_CompareAR_1_10_all.where01max,1027
7250,MF_CompareAR_1_10_all_whereen4,MF_CompareAR_1_10_all.whereen4,1027
7251,MF_CompareAR_1_10_all_best_n,MF_CompareAR_1_10_all.best_n,1027
7252,MF_CompareAR_1_10_all_aic_n,MF_CompareAR_1_10_all.aic_n,1027
7253,MF_CompareAR_1_10_all_bestaic,MF_CompareAR_1_10_all.bestaic,1027
7254,MF_CompareAR_1_10_05_maxv,MF_CompareAR_1_10_05.maxv,1028
7255,MF_CompareAR_1_10_05_minv,MF_CompareAR_1_10_05.minv,1028
7256,MF_CompareAR_1_10_05_meanv,MF_CompareAR_1_10_05.meanv,1028
7257,MF_CompareAR_1_10_05_medianv,MF_CompareAR_1_10_05.medianv,1028
7258,MF_CompareAR_1_10_05_firstonmin,MF_CompareAR_1_10_05.firstonmin,1028
7259,MF_CompareAR_1_10_05_maxonmed,MF_CompareAR_1_10_05.maxonmed,1028
7260,MF_CompareAR_1_10_05_meandiff,MF_CompareAR_1_10_05.meandiff,1028
7261,MF_CompareAR_1_10_05_stddiff,MF_CompareAR_1_10_05.stddiff,1028
7262,MF_CompareAR_1_10_05_maxdiff,MF_CompareAR_1_10_05.maxdiff,1028
7263,MF_CompareAR_1_10_05_meddiff,MF_CompareAR_1_10_05.meddiff,1028
7264,MF_CompareAR_1_10_05_minstdfromi,MF_CompareAR_1_10_05.minstdfromi,1028
7265,MF_CompareAR_1_10_05_where01max,MF_CompareAR_1_10_05.where01max,1028
7266,MF_CompareAR_1_10_05_whereen4,MF_CompareAR_1_10_05.whereen4,1028
7267,MF_CompareAR_1_10_05_best_n,MF_CompareAR_1_10_05.best_n,1028
7268,MF_CompareAR_1_10_05_aic_n,MF_CompareAR_1_10_05.aic_n,1028
7269,MF_CompareAR_1_10_05_bestaic,MF_CompareAR_1_10_05.bestaic,1028
7270,MF_armax_3_1_05_1_AR_1,MF_armax_3_1_05_1.AR_1,1029
7271,MF_armax_3_1_05_1_AR_2,MF_armax_3_1_05_1.AR_2,1029
7272,MF_armax_3_1_05_1_AR_3,MF_armax_3_1_05_1.AR_3,1029
7273,MF_armax_3_1_05_1_MA_1,MF_armax_3_1_05_1.MA_1,1029
7274,MF_armax_3_1_05_1_maxda,MF_armax_3_1_05_1.maxda,1029
7275,MF_armax_3_1_05_1_maxdc,MF_armax_3_1_05_1.maxdc,1029
7276,MF_armax_3_1_05_1_fpe,MF_armax_3_1_05_1.fpe,1029
7277,MF_armax_3_1_05_1_lastimprovement,MF_armax_3_1_05_1.lastimprovement,1029
7278,MF_armax_3_1_05_1_aic,MF_armax_3_1_05_1.aic,1029
7279,MF_armax_3_1_05_1_meane,MF_armax_3_1_05_1.meane,1029
7280,MF_armax_3_1_05_1_meanabs,MF_armax_3_1_05_1.meanabs,1029
7281,MF_armax_3_1_05_1_stde,MF_armax_3_1_05_1.stde,1029
7282,MF_armax_3_1_05_1_mms,MF_armax_3_1_05_1.mms,1029
7283,MF_armax_3_1_05_1_maxonmean,MF_armax_3_1_05_1.maxonmean,1029
7284,MF_armax_3_1_05_1_p1_5,MF_armax_3_1_05_1.p1_5,1029
7285,MF_armax_3_1_05_1_p2_5,MF_armax_3_1_05_1.p2_5,1029
7286,MF_armax_3_1_05_1_p3_5,MF_armax_3_1_05_1.p3_5,1029
7287,MF_armax_3_1_05_1_p4_5,MF_armax_3_1_05_1.p4_5,1029
7288,MF_armax_3_1_05_1_p5_5,MF_armax_3_1_05_1.p5_5,1029
7289,MF_armax_3_1_05_1_ac1,MF_armax_3_1_05_1.ac1,1029
7290,MF_armax_3_1_05_1_ac2,MF_armax_3_1_05_1.ac2,1029
7291,MF_armax_3_1_05_1_ac3,MF_armax_3_1_05_1.ac3,1029
7292,MF_armax_3_1_05_1_ac1n,MF_armax_3_1_05_1.ac1n,1029
7293,MF_armax_3_1_05_1_ac2n,MF_armax_3_1_05_1.ac2n,1029
7294,MF_armax_3_1_05_1_ac3n,MF_armax_3_1_05_1.ac3n,1029
7295,MF_armax_3_1_05_1_acmnd0,MF_armax_3_1_05_1.acmnd0,1029
7296,MF_armax_3_1_05_1_acsnd0,MF_armax_3_1_05_1.acsnd0,1029
7297,MF_armax_3_1_05_1_propbth,MF_armax_3_1_05_1.propbth,1029
7298,MF_armax_3_1_05_1_ftbth,MF_armax_3_1_05_1.ftbth,1029
7299,MF_armax_3_1_05_1_dwts,MF_armax_3_1_05_1.dwts,1029
7300,MF_armax_3_1_05_1_popt,MF_armax_3_1_05_1.popt,1029
7301,MF_armax_3_1_05_1_minfpe,MF_armax_3_1_05_1.minfpe,1029
7302,MF_armax_3_1_05_1_sbc1,MF_armax_3_1_05_1.sbc1,1029
7303,MF_armax_3_1_05_1_normksstat,MF_armax_3_1_05_1.normksstat,1029
7304,MF_armax_3_1_05_1_normp,MF_armax_3_1_05_1.normp,1029
7305,MF_armax_1_1_05_1_AR_1,MF_armax_1_1_05_1.AR_1,1030
7306,MF_armax_1_1_05_1_MA_1,MF_armax_1_1_05_1.MA_1,1030
7307,MF_armax_1_1_05_1_maxda,MF_armax_1_1_05_1.maxda,1030
7308,MF_armax_1_1_05_1_maxdc,MF_armax_1_1_05_1.maxdc,1030
7309,MF_armax_1_1_05_1_fpe,MF_armax_1_1_05_1.fpe,1030
7310,MF_armax_1_1_05_1_lastimprovement,MF_armax_1_1_05_1.lastimprovement,1030
7311,MF_armax_1_1_05_1_aic,MF_armax_1_1_05_1.aic,1030
7312,MF_armax_1_1_05_1_meane,MF_armax_1_1_05_1.meane,1030
7313,MF_armax_1_1_05_1_meanabs,MF_armax_1_1_05_1.meanabs,1030
7314,MF_armax_1_1_05_1_stde,MF_armax_1_1_05_1.stde,1030
7315,MF_armax_1_1_05_1_mms,MF_armax_1_1_05_1.mms,1030
7316,MF_armax_1_1_05_1_maxonmean,MF_armax_1_1_05_1.maxonmean,1030
7317,MF_armax_1_1_05_1_p1_5,MF_armax_1_1_05_1.p1_5,1030
7318,MF_armax_1_1_05_1_p2_5,MF_armax_1_1_05_1.p2_5,1030
7319,MF_armax_1_1_05_1_p3_5,MF_armax_1_1_05_1.p3_5,1030
7320,MF_armax_1_1_05_1_p4_5,MF_armax_1_1_05_1.p4_5,1030
7321,MF_armax_1_1_05_1_p5_5,MF_armax_1_1_05_1.p5_5,1030
7322,MF_armax_1_1_05_1_ac1,MF_armax_1_1_05_1.ac1,1030
7323,MF_armax_1_1_05_1_ac2,MF_armax_1_1_05_1.ac2,1030
7324,MF_armax_1_1_05_1_ac3,MF_armax_1_1_05_1.ac3,1030
7325,MF_armax_1_1_05_1_ac1n,MF_armax_1_1_05_1.ac1n,1030
7326,MF_armax_1_1_05_1_ac2n,MF_armax_1_1_05_1.ac2n,1030
7327,MF_armax_1_1_05_1_ac3n,MF_armax_1_1_05_1.ac3n,1030
7328,MF_armax_1_1_05_1_acmnd0,MF_armax_1_1_05_1.acmnd0,1030
7329,MF_armax_1_1_05_1_acsnd0,MF_armax_1_1_05_1.acsnd0,1030
7330,MF_armax_1_1_05_1_propbth,MF_armax_1_1_05_1.propbth,1030
7331,MF_armax_1_1_05_1_ftbth,MF_armax_1_1_05_1.ftbth,1030
7332,MF_armax_1_1_05_1_dwts,MF_armax_1_1_05_1.dwts,1030
7333,MF_armax_1_1_05_1_popt,MF_armax_1_1_05_1.popt,1030
7334,MF_armax_1_1_05_1_minfpe,MF_armax_1_1_05_1.minfpe,1030
7335,MF_armax_1_1_05_1_sbc1,MF_armax_1_1_05_1.sbc1,1030
7336,MF_armax_1_1_05_1_normksstat,MF_armax_1_1_05_1.normksstat,1030
7337,MF_armax_1_1_05_1_normp,MF_armax_1_1_05_1.normp,1030
7338,MF_armax_2_2_05_1_AR_1,MF_armax_2_2_05_1.AR_1,1031
7339,MF_armax_2_2_05_1_AR_2,MF_armax_2_2_05_1.AR_2,1031
7340,MF_armax_2_2_05_1_MA_1,MF_armax_2_2_05_1.MA_1,1031
7341,MF_armax_2_2_05_1_MA_2,MF_armax_2_2_05_1.MA_2,1031
7342,MF_armax_2_2_05_1_maxda,MF_armax_2_2_05_1.maxda,1031
7343,MF_armax_2_2_05_1_maxdc,MF_armax_2_2_05_1.maxdc,1031
7344,MF_armax_2_2_05_1_fpe,MF_armax_2_2_05_1.fpe,1031
7345,MF_armax_2_2_05_1_lastimprovement,MF_armax_2_2_05_1.lastimprovement,1031
7346,MF_armax_2_2_05_1_aic,MF_armax_2_2_05_1.aic,1031
7347,MF_armax_2_2_05_1_meane,MF_armax_2_2_05_1.meane,1031
7348,MF_armax_2_2_05_1_meanabs,MF_armax_2_2_05_1.meanabs,1031
7349,MF_armax_2_2_05_1_stde,MF_armax_2_2_05_1.stde,1031
7350,MF_armax_2_2_05_1_mms,MF_armax_2_2_05_1.mms,1031
7351,MF_armax_2_2_05_1_maxonmean,MF_armax_2_2_05_1.maxonmean,1031
7352,MF_armax_2_2_05_1_p1_5,MF_armax_2_2_05_1.p1_5,1031
7353,MF_armax_2_2_05_1_p2_5,MF_armax_2_2_05_1.p2_5,1031
7354,MF_armax_2_2_05_1_p3_5,MF_armax_2_2_05_1.p3_5,1031
7355,MF_armax_2_2_05_1_p4_5,MF_armax_2_2_05_1.p4_5,1031
7356,MF_armax_2_2_05_1_p5_5,MF_armax_2_2_05_1.p5_5,1031
7357,MF_armax_2_2_05_1_ac1,MF_armax_2_2_05_1.ac1,1031
7358,MF_armax_2_2_05_1_ac2,MF_armax_2_2_05_1.ac2,1031
7359,MF_armax_2_2_05_1_ac3,MF_armax_2_2_05_1.ac3,1031
7360,MF_armax_2_2_05_1_ac1n,MF_armax_2_2_05_1.ac1n,1031
7361,MF_armax_2_2_05_1_ac2n,MF_armax_2_2_05_1.ac2n,1031
7362,MF_armax_2_2_05_1_ac3n,MF_armax_2_2_05_1.ac3n,1031
7363,MF_armax_2_2_05_1_acmnd0,MF_armax_2_2_05_1.acmnd0,1031
7364,MF_armax_2_2_05_1_acsnd0,MF_armax_2_2_05_1.acsnd0,1031
7365,MF_armax_2_2_05_1_propbth,MF_armax_2_2_05_1.propbth,1031
7366,MF_armax_2_2_05_1_ftbth,MF_armax_2_2_05_1.ftbth,1031
7367,MF_armax_2_2_05_1_dwts,MF_armax_2_2_05_1.dwts,1031
7368,MF_armax_2_2_05_1_popt,MF_armax_2_2_05_1.popt,1031
7369,MF_armax_2_2_05_1_minfpe,MF_armax_2_2_05_1.minfpe,1031
7370,MF_armax_2_2_05_1_sbc1,MF_armax_2_2_05_1.sbc1,1031
7371,MF_armax_2_2_05_1_normksstat,MF_armax_2_2_05_1.normksstat,1031
7372,MF_armax_2_2_05_1_normp,MF_armax_2_2_05_1.normp,1031
7373,MF_ARMA_orders_1_6_1_4_aic_min,MF_ARMA_orders_1_6_1_4.aic_min,1032
7374,MF_ARMA_orders_1_6_1_4_p_aic_opt,MF_ARMA_orders_1_6_1_4.p_aic_opt,1032
7375,MF_ARMA_orders_1_6_1_4_q_aic_opt,MF_ARMA_orders_1_6_1_4.q_aic_opt,1032
7376,MF_ARMA_orders_1_6_1_4_std_all_aics,MF_ARMA_orders_1_6_1_4.std_all_aics,1032
7377,MF_ARMA_orders_1_6_1_4_mean_all_aics,MF_ARMA_orders_1_6_1_4.mean_all_aics,1032
